ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3909110,398000,47.0,2,Łódź Doły,al. Chryzantem,Mieszkanie,Tak,"Sprzedam bezpośrednio funkcjonalne i jasne mieszkanie o powierzchni 47,65 m² (KW), położone na 2. piętrze (z 4) w zadbanym bloku przy ul. Chryzantem 8A, w spokojnej i zielonej części łódzkich Dołów.

Mieszkanie składa się z:
- dwóch ustawnych pokoi (18,2m² + 13m²),
- oddzielnej kuchni (9,7m²),
- prz...",https://adresowo.pl/o/mieszkanie-lodz-doly-al-chryzantem-2-pokojowe-z4i7v5
3954594,749999,93.0,3,Łódź Stare Polesie,ul. Stefana Żeromskiego,Mieszkanie,Tak,"BEZPOŚREDNIO: Klimatyczne 93 m² w sercu Łodzi. 8065 zl za metr gotowego do wprowadzenia mieszkania, z parkingiem, 2 piwnicami!
Odrestaurowana kamienica + parking!
​To nie jest zwykły lokal w bloku. To przestronny, wysoki (3 metry!) apartament w gruntownie odrestaurowanej kamienicy przy ul. Żeromskie...",https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-ul-stefana-zeromskiego-3-pokojowe-s1t1s0
3921768,235000,26.0,1,Łódź Bałuty,ul. Aleksandrowska,Mieszkanie,Tak,"Oferuję do sprzedaży jasną, zadbaną kawalerkę.
Mieszkanie położone jest przy ul.Aleksandrowskiej w pobliżu licznych sklepów. m.in./Stokrotka,Biedronka/
W pobliżu znajduje się także przedszkole,szkoła,plac zabaw.
Świetna komunikacja z resztą miasta,łatwy dostęp do kluczowych punktów Łodzi. W pobliżu ...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-aleksandrowska-1-pokoj-a6d8h1
3954242,559000,44.0,2,Łódź,Widzew,Mieszkanie,Tak,"Sprzedam mieszkanie 2 pokojowe 44
mkw, bezpośrednio bez pośredników w nowej inwestycji z 2025 roku Łódź-Widzew ,,Zenit,, wykończone pod klucz. Mieszkanie na 2 piętrze składa się z salonu z aneksem kuchennym, sypialni, łazienki, przedpokoju i balkonu. W pełni wykończone, meble robione na wymiar, sprz...",https://adresowo.pl/o/mieszkanie-lodz-widzew-2-pokojowe-44-m2-a4t1m7
3954366,359000,37.0,2,Łódź Dąbrowa,ul. Wincentego Kadłubka,Mieszkanie,Nie,"Jeśli szukasz jasnego, przytulnego mieszkania po generalnym remoncie, w świetnie skomunikowanej części Łodzi - Dąbrowa - ta oferta z pewnością zwróci Twoją uwagę - propozycja zarówno dla singla, pary, jak i inwestora poszukującego nieruchomości pod wynajem. 
Mieszkanie przy ul. Wincentego Kadłubka ł...",https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wincentego-kadlubka-2-pokojowe-r0u7s4
3954164,475000,61.0,2,Łódź Bałuty,ul. Romanowska,Mieszkanie,Nie,"Zapraszamy do zapoznania się z ofertą sprzedaży przestronnego mieszkania położonego na osiedlu Zielony Romanów przy ul. Romanowskiej w Łodzi. Nieruchomość znajduje się w spokojnej, zielonej okolicy, na pograniczu Łodzi, Aleksandrowa Łódzkiego oraz Rąbienia. To propozycja dla osób ceniących ciszę, bl...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-romanowska-2-pokojowe-q9u0a6
3954044,669000,77.0,2,Łódź Chojny,ul. Wigilijna,Mieszkanie,Tak,"BARDZO PROSZĘ ABY BIURA NIERUCHOMOŚCI NIE DZWONIŁY .

Niepowtarzalny apartament z obszernym tarasem i balkonem, który chcielibyśmy Państwu zaoferować, znajduje się na trzecim piętrze w cztero-piętrowym budynku z windą, z 1996 r. O łącznej pow. 77,9 m2, przy czym powierzchnia mieszkalna wynosi 75,25 ...",https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-wigilijna-2-pokojowe-k2y8m7
3953840,250000,35.0,2,Łódź,Górna,Mieszkanie,Tak,"Proszę o niekontaktowanie się biur nieruchomości.

Na sprzedaż mieszkanie o powierzchni 35 m², położone na parterze w ładnym, zadbanym bloku.

Mieszkanie składa się z:

* 2 oddzielnych pokoi,
* osobnej kuchni,
* łazienki z WC,
* przedpokoju.

Blok z cegły.
Okna plastikowe.
Bardzo niski czynsz.
Klatk...",https://adresowo.pl/o/mieszkanie-lodz-gorna-2-pokojowe-35-m2-d0h3r4
3953762,530000,53.0,3,Łódź Retkinia,ul. Armii Krajowej,Mieszkanie,Tak,"Sprzedaż bez pośrednika.

Na sprzedaż w pełni rozkładowe, 3 pokojowe mieszkanie z dużą loggią, znajdujące się na parterze w czteropiętrowym bloku. Lokal jest w dobrym stanie i nadaje się do zamieszkania.

Mieszkanie ma powierzchnię 53 m2 i składa się z:
- salonu z wyjściem na balkon,
- 2 ustawnych, ...",https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-armii-krajowej-3-pokojowe-y2l0k6
3954026,410000,44.0,2,Łódź Kurak,ul. Ignacego Paderewskiego,Mieszkanie,Nie,"Na sprzedaż 2-pokojowe mieszkanie o powierzchni 44 m², położone na 4 piętrze w niskim, 4-piętrowym bloku z 1962 roku przy ul. Ignacego Paderewskiego w Łodzi.

 Lokal dwustronny – ekspozycja okien:
 • balkon – kuchnia - wschód
 • sypialnia – zachód

 Dzięki takiemu układowi mieszkanie jest jasne i do...",https://adresowo.pl/o/mieszkanie-lodz-kurak-ul-ignacego-paderewskiego-2-pokojowe-s5d3q1
3952464,1150000,140.0,5,Łódź,Górna,Mieszkanie,Nie,"Zapraszamy do zapoznania się z ofertą sprzedaży przestronnego i komfortowego dwupoziomowego mieszkania, zlokalizowanego na pierwszym piętrze przy ul. Granicznej, na zamkniętym i monitorowanym osiedlu. 
To idealna propozycja dla rodzin oraz osób ceniących przestrzeń, wygodę i wysoki standard wykończe...",https://adresowo.pl/o/mieszkanie-lodz-gorna-5-pokojowe-140-m2-p1x8w2
3953750,850000,110.0,3,Łódź Polesie,ul. Zimna,Mieszkanie,Tak,"Na sprzedaż wyjątkowe, dwupoziomowe mieszkanie o łącznej powierzchni blisko 110 m² (61 m² mieszkania + 49 m² poddasza), położone w kameralnym, 5-letnim budynku przy ul. Zimnej w Łodzi (Polesie/Zdrowie). Oferta bezpośrednia, idealna dla osób szukających przestrzeni domu w cenie mieszkania.

Najważnie...",https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-zimna-3-pokojowe-j6c4x1
3953438,345000,45.0,2,Łódź Teofilów,ul. Rydzowa,Mieszkanie,Tak,"Mieszkanie, dwa pokoje, 45 m², z balkonem na 9. piętrze w bloku na ulicy Rydzowej, przy Wici. Do mieszkania przynależy komórka lokatorska. Mieszkanie własnościowe.

Mieszkanie umeblowane, jak na zdjęciach. W łazience zamontowano nową kabinę prysznicową. Remont generalny wykonany w 2018 roku.

W najb...",https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rydzowa-2-pokojowe-n2p7x5
3953160,580000,97.0,3,Łódź,ul. Rewolucji 1905 r.,Mieszkanie,Tak,"Do sprzedania mieszkanie w kamienicy zlokalizowane przy ul. Rewolucji 1905 r.
Oficyna, 3 piętro. 150 m od ul. Piotrkowskiej.

Szukasz komfortowego mieszkania? To 97 m² w kamienicy jest dla Ciebie. Masz trzy pokoje, nowoczesny wystrój i wysoką jakość wykończenia. Mieszkanie jest częściowo umeblowane ...",https://adresowo.pl/o/mieszkanie-lodz-ul-rewolucji-1905-r-3-pokojowe-h8c5h1
3951050,350000,43.0,2,Łódź Chojny,ul. Lecznicza,Mieszkanie,Nie,"Na sprzedaż komfortowe, w pełni rozkładowe mieszkanie o powierzchni 43,19 m², zlokalizowane przy ul. Leczniczej 1/7 w Łódź. 
Lokal usytuowany jest na 3. piętrze wieżowca, co zapewnia wygodny dostęp oraz przyjemny widok z okien.
Mieszkanie składa się z dwóch ustawnych, niezależnych pokoi, oddzielnej ...",https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-lecznicza-2-pokojowe-q6x4c5
3948898,899000,95.0,4,Łódź,ul. Piaseczna,Mieszkanie,Nie,"Zapraszamy do zapoznania się z ofertą sprzedaży wyjątkowego, rozkładowego apartamentu o powierzchni 94,55 m², położonego na 2. piętrze zadbanego budynku. Mieszkanie jest świeżo po generalnym remoncie i gotowe do zamieszkania – idealne dla rodziny lub jako inwestycja.

Najważniejsze atuty mieszkania:...",https://adresowo.pl/o/mieszkanie-lodz-ul-piaseczna-4-pokojowe-y0e3j1
3953116,524999,62.0,3,Łódź Górna,ul. Kongresowa,Mieszkanie,Tak,"Oferuję w pełni umeblowane, gotowe do zamieszkania mieszkanie o powierzchni 62 m², zlokalizowane w Łodzi, na spokojnym i dobrze skomunikowanym osiedlu w dzielnicy Górna. Lokal znajduje się na 3. piętrze w budynku w zabudowie szczytowej, dzięki czemu posiada okno w łazience, co znacząco poprawia funk...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-kongresowa-3-pokojowe-w1m2p4
3952898,425000,43.0,2,Łódź Górna,ul. Bednarska,Mieszkanie,Tak,"Szukałeś komfortowego mieszkania w Łodzi, gotowego do zamieszkania?

Oferuję 43,2 m² przestrzeni, w pełni umeblowanej i wyposażonej, gotowej do wprowadzenia bez żadnych nakładów. Wszystkie meble i sprzęty, widoczne na zdjęciach, są wliczone w cenę.

Mieszkanie znajduje się na 4. piętrze w bloku z wi...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-bednarska-2-pokojowe-b8w6d5
3952312,459000,34.0,2,Łódź Górna,ul. Walerego Wróblewskiego,Mieszkanie,Tak,"Oferuję na sprzedaż nowoczesne mieszkanie o powierzchni 34,24 m².

Znajduje się na 4. piętrze w 6-piętrowym, nowym budynku.
Mieszkanie wykończone w 2020 roku, gotowe do zamieszkania.
W mieszkaniu zamontowana jest klimatyzacja.
Na co dzień jasne, dobrze oświetlone, okna skierowane na południowy-zachó...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-walerego-wroblewskiego-2-pokojowe-u1s4e0
3948794,354900,44.0,2,Łódź,ul. Łączna,Mieszkanie,Nie,"Oferujemy bardzo ładne, rozkładowe 2-pokojowe mieszkanie 44 m² na 11. piętrze przy ul. Łącznej
Dostępne od zaraz – gotowe do zamieszkania lub wynajmu.

Najważniejsze atuty:
* 11 piętro → przepiękny, szeroki widok na panoramę Łodzi
* Bardzo niski czynsz – tylko 550 zł (w tym ogrzewanie miejskie)
* St...",https://adresowo.pl/o/mieszkanie-lodz-ul-laczna-2-pokojowe-o8r6e1
3947724,510000,60.0,3,Łódź,ul. Wierzbowa,Mieszkanie,Nie,"W pełni rozkładowe, trzypokojowe mieszkanie usytuowane w wieżowcu przy ul. Wierzbowej. Nieruchomość składa się z salonu ( 16 m2), dwóch oddzielnych sypialni ( 13 i 11 m2), kuchni ( 6 m2), łazienki, toalety i przedpokoju, w którym znajduje się szafa w zabudowie. W cenę wliczone zostało całe, widoczne...",https://adresowo.pl/o/mieszkanie-lodz-ul-wierzbowa-3-pokojowe-y5k9r3
3951748,226000,17.0,1,Łódź Śródmieście,ul. Rewolucji 1905 r.,Mieszkanie,Tak,"Do sprzedazy przepiekna kawalerka 17,7m2 położona na parterze w odnowionej kamienicy. Mieszkania po remoncie, czeka na nowego właściciela. Mieszkanie jest w pełni wyposażone w sprzęt RTV oraz AGD: zmywarka, pralko-suszarka, piekarnik, kuchnia, lodówka, telewizor Smart TV. Na wyposażeniu również pods...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-rewolucji-1905-r-1-pokoj-v0r9c5
3951356,920000,108.0,3,Łódź Śródmieście,ul. Nawrot,Mieszkanie,Tak,"Gotowa inwestycja - 3 apartamenty po generalnym remoncie w centrum Łodzi

Na sprzedaż wyjątkowa nieruchomość inwestycyjna o powierzchni 108 m², zlokalizowana w samym sercu Łodzi - w bezpośredniej bliskości ul. Kilińskiego, dworca Łódź Fabryczna.

Lokal po generalnym remoncie, podzielony na 3 niezale...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-nawrot-3-pokojowe-b9g9k8
3951198,519000,57.0,3,Łódź Bałuty,ul. Sukiennicza,Mieszkanie,Tak,"Oferuję świeżo wyremontowane mieszkanie na ul. Sukienniczej 7, piętro 8.
Blok ma wyremontowaną klatkę schodową i balkony zewnętrzne.
2 x komórka lokatorska w cenie.
Dobra komunikacja do centrum.
Wszelkie pytania tel.",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-sukiennicza-3-pokojowe-a0i1z4
3946970,515000,51.0,2,Łódź,ul. Wrocławska,Mieszkanie,Nie,"2 pokoje z balkonem | Manufaktura w zasięgu spaceru | Łódź

To mieszkanie daje bardzo dobrą bazę do stworzenia własnej, wygodnej przestrzeni w świetnej lokalizacji. Jest zadbane, po remoncie i gotowe do zamieszkania, a jednocześnie pozwala nowemu właścicielowi urządzić je po swojemu – meble ruchome ...",https://adresowo.pl/o/mieszkanie-lodz-ul-wroclawska-2-pokojowe-o7q5j5
3945700,320000,43.0,2,Łódź Dąbrowa,ul. Władysława Umińskiego,Mieszkanie,Nie,"Oferujemy na sprzedaż rozkładowe mieszkanie o powierzchni 44 m², usytuowane na 2. piętrze w 4-piętrowym bloku z lat 60., na osiedlu Dąbrowa, przy ul. Umińskiego 5 w Łodzi. Mieszkanie dwustronne, z funkcjonalnym układem oraz loggią. Budynek z wielkiej płyty, z zadbaną klatką schodową i ogólnodostępny...",https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wladyslawa-uminskiego-2-pokojowe-e2d8g1
3951126,459000,38.0,2,Łódź Śródmieście,ul. 6 Sierpnia,Mieszkanie,Tak,"Sprzedam mieszkanie w nowej inwestycji w Łodzi przy ulicy 6 Sierpnia 19A, róg Gdańskiej.

Rozkład mieszkania na załączonym planie.
Salon z aneksem kuchennym, z oknami na dwóch ścianach, co świetnie doświetla pomieszczenie, plus sypialnia z dużym, trzyczęściowym oknem.

Mieszkanie znajduje się na szó...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-6-sierpnia-2-pokojowe-x4n4k4
3950986,799000,87.0,3,Łódź Śródmieście,ul. Gdańska,Mieszkanie,Tak,"Na sprzedaż przestronne, odnowione mieszkanie o powierzchni 87 m², położone na 1. piętrze klimatycznej kamienicy z początku XX wieku przy ul. Gdańskiej 45.

To oferta dla osób, które szukają komfortu w centrum miasta oraz realnego, sprawdzonego potencjału inwestycyjnego.

Najważniejsze informacje:

...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-3-pokojowe-n9a9p8
3950448,338000,45.0,2,Łódź Bałuty,ul. Stanisława Tybury,Mieszkanie,Tak,"2 pokoje  45,6 m²  4. piętro  ul. Tybury 3 – odświeżone, jasne, gotowe do wprowadzenia. Idealna propozycja dla osób, które chcą zamieszkać w miejscu łączącym wygodę, funkcjonalność i świetną lokalizację.

✨ Atuty, które poczujesz od razu
• 	Jasne i przytulne wnętrza — mieszkanie jest dobrze doświetl...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-stanislawa-tybury-2-pokojowe-s6s2z3
3945662,385796,40.0,2,Łódź,ul. Gdańska,Mieszkanie,Nie,"Oferujemy do sprzedaży atrakcyjną ofertę dwupokojowego mieszkania  w stanie deweloperskim  w inwestycji  mieszczącej się  w Centrum Łodzi .

Informacja o lokalu:

Mieszkanie gotowe do odbioru.
Powierzchnia -40,25 mkw
Piętro-2
balkon-4,50 mkw
Lokal składa się z dwóch pokoi, łazienki z wc plus balkon....",https://adresowo.pl/o/mieszkanie-lodz-ul-gdanska-2-pokojowe-r2j1z6
3945638,290000,42.0,2,Łódź Zarzew,al. marsz. Edwarda Śmigłego-Rydza,Mieszkanie,Nie,"Zadbane 2 pokoje z balkonem | 6. piętro | Śmigłego Rydza Na sprzedaż dwupokojowe mieszkanie o powierzchni 42.98 m?, położone przy al. Śmigłego Rydza 32 w Łodzi, na 6. piętrze w wieżowcu.Lokal pochodzi z dobrych rąk ? był użytkowany z dbałością, jest czysty i zadbany. Mieszkanie jest gotowe do wprowa...",https://adresowo.pl/o/mieszkanie-lodz-zarzew-al-marsz-edwarda-smiglego-rydza-2-pokojowe-k8k9w2
3950400,290000,44.0,2,Łódź Bałuty,ul. Rojna,Mieszkanie,Tak,"Szukasz mieszkania, które urządzisz dokładnie tak, jak chcesz? A może planujesz bezpieczną inwestycję pod wynajem w świetnie skomunikowanym punkcie Łodzi? Ta oferta jest dla Ciebie!

Kluczowe informacje:
Lokalizacja: Łódź, Bałuty (Teofilów), ul. Rojna.
Metraż: 44,96 m².
Piętro: 2 (w niskim bloku).
L...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rojna-2-pokojowe-j6l1m1
3949688,325000,36.0,2,Łódź Teofilów,ul. Rojna,Mieszkanie,Tak,"2 pokoje - 36,5 m2 - Balkon - Teofilów - ul. Rojna - 325 000 zł, oferta prywatna

Na sprzedaż funkcjonalne mieszkanie o powierzchni 36,5 m2, położone w zielonej części Łodzi - na osiedlu Teofilów, przy ul. Rojnej, w bezpośrednim sąsiedztwie Parku Kieleckiego.

Najważniejsze informacje:

powierzchnia...",https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-2-pokojowe-e8k0p0
3949496,735000,70.0,3,Łódź,Olechów,Mieszkanie,Tak,"3-pokojowe mieszkanie na Olechowie, Łódź - parkiet, osobna kuchnia, balkon.

Sprzedam przestronne mieszkanie o powierzchni 70,74 m², usytuowane na 3. piętrze w 3-piętrowym bloku z 2008 roku, w spokojnej części Olechowa.

Mieszkanie jest rozkładowe i składa się z:
- osobnego salonu,
- osobnej kuchni,...",https://adresowo.pl/o/mieszkanie-lodz-olechow-3-pokojowe-70-m2-p4d4s6
3944154,359000,42.0,2,Łódź Retkinia,ul. Olimpijska,Mieszkanie,Nie,"Biuro Nieruchomości ma przyjemność zaprezentować Państwu wyjątkowe, przytulne i zadbane mieszkanie po generalnym remoncie kilka lat temu, zlokalizowane na łódzkiej Retkini, ulica Olimpijska.

Mieszkanie sprzedawane jest z pełnym wyposażeniem i jest gotowe do zamieszkania.
----NIERUCHOMOŚĆ DOSTĘPNA J...",https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-olimpijska-2-pokojowe-s2b3y1
3944088,309000,36.0,1,Łódź,ul. Zmienna,Mieszkanie,Nie,"Fantastyczne mieszkanie położone w bloku z cegły na cichym i zielonym osiedlu Doły przy ul. Zmiennej. Nieruchomość składa się z niezwykle przestronnego ( 21,5 m2) i ustawnego pokoju, ładnej kuchni, łazienki oraz przedpokoju z dwiema szafami w zabudowie. Całość w bardzo dobrym stanie technicznym, w s...",https://adresowo.pl/o/mieszkanie-lodz-ul-zmienna-1-pokoj-p6i5t7
3949320,420000,45.0,3,Łódź Polesie,ul. Gazowa,Mieszkanie,Tak,"Oferuję na sprzedaż funkcjonalne i jasne mieszkanie położone na 7. piętrze w bloku przy ul. Gazowej 2 w Łodzi, w spokojnej i zielonej okolicy, tuż obok powstającej stacji Łódź Polesie.

Najważniejsze informacje:
- Powierzchnia: 45,47 m²
- 3 ustawne pokoje
- Loggia
- Niski czynsz
- Duża piwnica
- Kom...",https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-gazowa-3-pokojowe-s1o2u4
3949274,625000,49.0,2,Łódź Górna,ul. Wólczańska,Mieszkanie,Tak,"2 pokoje | 50 m² | 2024 r. | Garaż w cenie | Wólczańska 248 B | Zamknięte osiedle

Na sprzedaż nowoczesne, w pełni urządzone mieszkanie 2-pokojowe o powierzchni 50 m², położone na wysokim parterze w budynku z 2024 roku (winda, hala garażowa).

Lokalizacja: tuż przy Rynku Górniak i Ogrodach Geyera.

...",https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-wolczanska-2-pokojowe-u0a5z8
3943968,795000,60.0,3,Łódź,ul. Milionowa,Mieszkanie,Nie,"Są miejsca, do których wprowadzasz się z walizką, rozpakowujesz ją i po prostu mieszkasz :) I są takie, do których wraca się z przyjemnością — bo wszystko jest na swoim miejscu: przestrzeń, światło, standard, otoczenie i to poczucie, że wybrało się dobrze. Funkcjonalne mieszkanie o powierzchni 60,74...",https://adresowo.pl/o/mieszkanie-lodz-ul-milionowa-3-pokojowe-v2m1n8
3943874,320000,50.0,2,Łódź Bałuty,ul. Bracka,Mieszkanie,Nie,"Funkcjonalne mieszkanie na sprzedaż - Łódź, Doły
Przedstawiamy Państwu ofertę sprzedaży funkcjonalnego mieszkania zlokalizowanego na Dołach - ul. Bracka. Bezpośrednio przy Parku im. Szarych Szeregów. Lokalizacja zapewnia doskonałą komunikację z centrum miasta oraz pełną infrastrukturę handlowo-usług...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-bracka-2-pokojowe-x5b3k1
3830702,350000,37.0,2,Łódź Bałuty,ul. Zawiszy Czarnego,Mieszkanie,Tak,"Mieszkanie na sprzedaż w dzielnicy Łódź – Bałuty, ul. Zawiszy Czarnego (przy ul. Franciszkańskiej)

Sprzedaż bez pośrednika.

Mieszkanie wyremontowane, gotowe do zamieszkania - zapraszam na oględziny.

cena 369 000 zł (istnieje możliwość negocjacji)
powierzchnia 37 m² 
3 piętro 
nad mieszkaniem do d...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zawiszy-czarnego-2-pokojowe-q4z8p0
3949242,455000,52.0,3,Łódź Bałuty,ul. Biedronkowa,Mieszkanie,Tak,"Na  sprzedaż 3-pokojowe mieszkanie  o powierzchni 52,97 m² w Łodzi ul. Biedronkowa , Radogoszcz. Znajduje się na parterze w czteropiętrowym bloku z lat 80-tych. Mieszkanie składa się z trzech pokoi, osobnej kuchni, łazienki oraz osobnej toalety. W wyposażeniu pozostają nie wszystkie meble, więcej in...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-biedronkowa-3-pokojowe-i2g5j1
3949240,359000,42.0,2,Łódź Polesie,"Bezpośrednio: Łódź Retkinia, al. Wyszyńskiego,słoneczne 2 pokoje",Mieszkanie,Tak,"Sprzedam bezpośrednio - bez pośredników ustawne i funkcjonalne mieszkanie o powierzchni 42,42 m², położone w sercu łódzkiej Retkini przy al. Wyszyńskiego. 
To idealna propozycja dla pary, singla, rodziny lub jako gotowa inwestycja pod wynajem.

Dlaczego warto tu zamieszkać?

    Idealny układ (Półno...",https://adresowo.pl/o/mieszkanie-lodz-polesie-bezposrednio-lodz-retkinia-al-wyszynskiego-sloneczne-2-pokoje-2-pokojowe-n6p3n4
3949230,650000,42.0,2,Łódź Śródmieście,ul. Milionowa,Mieszkanie,Tak,"Urocze 2-pokojowe mieszkanie z ogródkiem | Wysoki standard | Garaż + komórka 
Na sprzedaż wyjątkowe, dwupokojowe mieszkanie położone na parterze w ogrodzonym i zadbanym bloku. To idealna propozycja dla osób ceniących komfort, bezpieczeństwo oraz gotowe do zamieszkania wnętrza bez dodatkowych nakładó...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-milionowa-2-pokojowe-o6h5q4
3943520,335000,44.0,2,Łódź Teofilów,ul. Łanowa,Mieszkanie,Nie,"Na sprzedaż przytulne, funkcjonalne mieszkanie położone w spokojnej i zielonej części Teofilowa przy ul. Łanowej w Łodzi. Lokal posiada wygodny układ pomieszczeń oraz dwustronną ekspozycję okien, dzięki czemu jest jasny i przyjemny w użytkowaniu.

Mieszkanie przeszło generalny remont w 2019r.

W naj...",https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-lanowa-2-pokojowe-w0j3f2
3943516,300000,46.0,1,Łódź,ul. Drewnowska,Mieszkanie,Nie,"Przedmiotem sprzedaży jest mieszkanie w kamienicy przy ulicy Drewnowskiej 33 w Łodzi.

Lokal polożony jest na 1 piętrze .Powierzchnia uzytkowa wynosi 46,73 mkw.

mieszkanie składa się z:1 pokoju oraz odzielnej kuchni ,łazienki z toaletą oraz korytarza .

Na podłogach polożone są panele MDF( pod nimi...",https://adresowo.pl/o/mieszkanie-lodz-ul-drewnowska-1-pokoj-s9c6w3
3948774,359000,26.0,1,Łódź,ul. Traktorowa,Mieszkanie,Tak,"ZAMIESZKAJ OD ZARAZ! Piękna kawalerka z balkonem pod klucz - BEZ POŚREDNIKÓW!

Oferuję na sprzedaż wykończoną pod klucz kawalerkę zlokalizowaną przy ul. Traktorowej. Nieruchomość stanowi doskonałą propozycję dla singla, pary lub jako gotowa inwestycja pod wynajem.

Sprzedaż odbywa się bezpośrednio o...",https://adresowo.pl/o/mieszkanie-lodz-ul-traktorowa-1-pokoj-r5j9c9
3948016,419000,52.0,3,Łódź Retkinia,ul. Władysława Króla,Mieszkanie,Tak,"Na sprzedaż 3-pokojowe mieszkanie o powierzchni 52,97 m², położone na 3 piętrze w bloku czteropiętrowym w Łodzi przy ul. Władysława Króla.

Ogłoszenie bezpośrednio od właściciela – brak prowizji.

Opis mieszkania

Lokal składa się z:
salonu z wyjściem na balkon (16 m²)
pokoju nr 1 (11 m²)
pokoju nr ...",https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-wladyslawa-krola-3-pokojowe-l6u8d5
3948370,460000,57.0,3,Łódź Żabieniec,al. Włókniarzy,Mieszkanie,Tak,"Witam, sprzedam 3-pokojowe mieszkanie o powierzchni 56 m2 z klimatyzacją oraz balkonem, położone na 1. piętrze w wieżowcu.
Lokal częściowo po generalnym remoncie, w tym wymiana instalacji elektrycznej (do remontu łazienka oraz WC).
Mieszkanie znajduje się na osiedlu mieszkaniowym Wielkopolska przy a...",https://adresowo.pl/o/mieszkanie-lodz-zabieniec-al-wlokniarzy-3-pokojowe-j1b5w4
3943518,960000,77.0,3,Łódź Bałuty,ul. Liściasta,Mieszkanie,Nie,"Lokal Mieszkalny zlokalizowany na zamkniętym osiedlu w Łodzi, dzielnica Bałuty osiedle Julianów- Liściasta Park, ul. Liściasta 74
Osiedle zlokalizowane przy Parku nad Sokołówką

Mieszkanie jest zlokalizowane na 2 piętrze z 4.
Budynek z roku 2012.
W budynku jest winda.

Forma własności: Pełna Własnoś...",https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lisciasta-3-pokojowe-g0i7d8
3943512,559000,53.0,2,Łódź Widzew,ul. Beli Bartoka,Mieszkanie,Nie,"Prezentowany lokal mieszkalny znajduje się w Apartamentowcu Budomalu- Panoramika.

Inwestycja zlokalizowana jest w Łodzi, dzielnica Widzew-Wschód, ulica Beli Bartoka 24.

Budynek został oddany do użytkowania w 2014 r.

Inwestycja składa się z 145 mieszkań. Budynek posiada od 10 do 14 kondygnacji nad...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-beli-bartoka-2-pokojowe-c6p5a8
3948256,285000,35.0,1,Łódź Widzew,ul. Józefa Elsnera,Mieszkanie,Tak,"Bez pośredników

Na sprzedaż: przytulne mieszkanie 35,34 m² – idealne na start lub pod inwestycję!
Szukasz funkcjonalnego i przyjemnego miejsca do życia? Mam do zaoferowania mieszkanie o powierzchni 35,34 m², które świetnie sprawdzi się dla singla, pary lub jako gotowiec inwestycyjny.
W skład mieszk...",https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jozefa-elsnera-1-pokoj-n6p9y0
3948002,553090,58.0,2,Łódź Śródmieście,ul. Włókiennicza,Mieszkanie,Tak,"Szukasz mieszkania do zamieszkania lub bezpiecznej inwestycji w samym sercu Łodzi?
Ta nieruchomość łączy klimat historycznej kamienicy z komfortem nowoczesnych inwestycji.
Zrewitalizowana ulica Włókiennicza to jedna z najbardziej klimatycznych ulic w centrum Łodzi.

Co wyróżnia tę ofertę?
* 58,22 m²...",https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wlokiennicza-2-pokojowe-j9n7h0
